BC_ID BC_Counts Mut_ID
46870 43 1012
9620 411 205
129200 19 724
37786 8 209
49315 8 149
45783 324 715
320516 144 517
2691 225 202
12229 1 843
15708 3 807
15709 23 279
54980 72 935
137077 1325 34
54989 10 100
53509 1229 993
64593 1 234
20391 1 344
216491 1 932
10572 1 482
12264 1 984
39771 1 803
3231 4669 423
131829 1627 845
1618 1475 639
1965 1 846
268602 2 414
7329 1863 48
1610 1 55
210433 894 423
8840 2608 195
147993 2 423
41596 294 369
176216 1 280
41772 38 393
12957 1003 864
211299 1 34
2874 2 185
68904 1 1009
70906 1 431
20261 76 157
168691 61 205
302243 1501 800
3358 184 912
189957 2 333
58683 326 88
7061 4 975
207077 1 1007
29778 1530 766
169616 1022 732
29596 80 326
1143 736 71
12487 1 519
12485 5673 423
231479 111 745
37295 962 729
119329 168 638
30183 3 190
5503 457 381
27607 8 924
1547 1 254
1545 1 97
39586 471 809
47685 3 976
34098 804 639
698 1 376
187640 1131 423
38294 716 445
542 2 726
30336 2 190
233341 835 773
31753 465 506
56331 707 780
14525 983 757
188605 2 177
77562 551 461
126705 2 885
66402 2 434
48944 176 292
9987 55 226
15295 1 536
26256 51 613
61758 2581 177
97854 1 958
95206 1 279
192306 2319 717
126670 4 896
151390 3 974
411 1578 296
86912 1 855
170259 52 149
94401 1 802
3827 1 71
114055 1338 956
43213 1 696
221894 1 780
109079 1 894
311033 3 423
82425 2 757
188286 67 573
66883 1 87
55749 1 221
35325 240 381
32813 1066 866
7537 1018 732
7533 741 439
65211 855 177
60338 6 89
16121 818 930
387 2228 266
388 535 26
110377 492 2
5271 1 576
268505 1 429
207359 1 809
69579 1 162
10983 209 772
224358 488 506
73444 91 412
82737 1 619
9969 935 119
56857 624 757
104482 2 248
150028 1 938
3756 2086 227
2191 69 924
74450 2081 34
224919 263 431
51825 500 742
16726 2 252
25424 1 902
12039 3 623
2203 1 846
2204 2 947
98597 870 231
270607 569 85
12037 194 536
8102 1 883
143988 1963 423
102958 551 1003
17524 101 513
160 259 781
17292 888 66
80170 281 690
117348 1012 48
71688 2 387
45463 2 9
4834 2 627
6358 33 780
7993 2 86
116694 17 896
104132 2 254
11634 993 112
42495 1919 31
140450 390 70
2510 1 884
98280 1036 985
235139 1054 757
2735 3 733
5298 509 968
46840 1 61
10165 1438 1005
11117 1 824
9619 2 1001
60664 11 401
22816 1367 846
5057 28 381
5050 2 949
1815 1145 962
16906 1563 959
163828 2 258
195318 1 757
102397 38 605
7205 1 185
106390 2 456
53975 5 986
42926 2 906
36821 1326 646
97463 789 246
63866 2588 423
134569 1 34
12219 1388 834
236233 1964 423
18897 1599 975
90110 1 1005
15847 1 625
255634 2 1007
49431 19 353
137994 1 111
12123 2 1015
24172 2 198
37373 962 866
24170 878 962
43709 853 979
1976 1 395
1603 1 85
175245 848 1001
108933 501 248
40785 67 453
800 28 639
36170 2 836
11969 1 710
18099 568 70
12925 458 555
2847 1424 533
69449 813 456
72893 968 775
63314 2 449
37198 1053 964
268057 633 539
107603 1 547
38753 2 817
33235 1 489
37978 7 84
67309 1 983
8148 443 129
30766 1 802
161630 2 898
83890 401 672
58548 4656 362
312352 1374 171
28341 35 226
50270 2294 819
51 1 993
53 560 340
30341 421 248
15592 2 746
15595 2 617
111035 573 864
31210 939 339
91190 1178 40
47522 2233 423
132784 48 979
67412 2 522
48391 118 71
5600 79 906
48938 2 804
195827 2 512
201624 2 554
14517 2 574
91225 142 202
1902 1 421
15022 1 159
31105 1 907
421 1 509
1395 62 52
151360 204 767
76000 1 830
7237 1 239
23499 1 239
32489 429 705
74734 1061 718
23257 297 627
52838 1 898
74685 1 60
22384 854 764
12455 1 547
6426 1871 802
294917 1 926
6428 304 4
30968 1672 935
28652 1 806
313969 321 347
197883 1 652
233990 20 605
244505 303 724
154591 2 836
35660 1 246
73056 2 899
259674 2 423
11008 1 1001
98611 904 1002
60813 2318 112
10996 78 949
69508 43 846
5869 620 715
245271 1 575
151211 55 652
104257 63 214
215773 2330 648
17358 3 500
17609 37 1007
46473 1109 547
17353 969 50
74445 630 979
229 1 266
227 81 133
4710 31 813
16226 75 237
15460 118 1002
2211 1219 826
12423 1 819
120155 3 969
154115 680 710
23909 1 976
151 1705 710
227068 623 12
102158 47 353
52165 771 209
32110 1 549
100552 2 979
17511 801 962
154487 1 710
41516 1 95
152857 1 802
85449 3 947
49150 352 864
46671 1376 890
26051 11 596
2503 57 353
26054 1 19
101866 1 279
90293 113 60
15028 1 343
127444 1 34
58827 1 333
17174 1128 526
60673 1045 648
75084 74 227
39807 1 866
27944 1 211
274280 841 423
16916 1044 1002
204458 201 233
138075 1 99
57423 410 119
97478 1 607
82206 1 652
36813 48 865
105348 1081 138
4998 2 779
125273 653 596
14852 2074 423
197792 1 407
18886 38 1014
44122 1 9
167890 2 809
26947 168 766
63253 1183 712
15188 1 727
38613 1 426
193897 5 729
9773 2 227
10515 36 687
39713 587 970
18422 40 893
199572 3 423
90727 865 48
53167 1 732
814 1 960
12932 1 183
2858 1 323
15611 1 879
67578 1 805
112077 2 935
33556 2 16
5461 3 461
59792 1 780
24151 2 390
106717 1 175
251856 1526 132
121620 1481 534
68635 1040 209
5265 2064 423
68630 2 988
36265 509 60
48598 358 215
79036 9 106
168237 209 505
163055 2 418
18170 1151 618
72084 1 729
127128 2 203
144750 1 72
67314 1 1014
14456 867 226
11133 3187 757
269179 27 605
92439 1 202
18371 1564 423
30287 2417 423
103169 1 781
3029 1806 704
3028 766 233
77909 2 119
14699 2 792
55094 1 687
179648 455 7
157827 1994 177
40331 516 4
1010 1 461
8730 1 775
76237 1 819
136543 2 60
13868 4676 423
4192 64 529
111376 1 938
195818 279 431
5674 440 310
67791 1283 203
35902 987 423
28247 4877 34
180705 59 343
6502 500 72
38386 1 979
6504 709 165
34189 103 381
23061 1007 622
4900 3 252
436 2594 536
26540 1 755
29626 2032 921
225622 40 521
430 2080 115
126121 2 149
121260 1 970
163886 1785 565
741 1 684
145713 1 371
61022 1 976
180127 863 20
23481 1306 85
8462 2 680
174960 1 390
188717 1 623
194852 1 757
39142 141 250
19112 230 134
30973 1294 432
15320 1 439
177912 3 83
145155 1 1003
556 1 4
110350 3 215
35479 64 9
28864 1 522
110195 562 352
145392 2 308
74692 36 353
174812 1 277
22534 292 52
41768 1 1000
89227 26 954
48732 1 745
43307 1 704
166443 58 775
73939 1584 8
160908 539 1001
5816 335 261
43492 1 993
57788 3538 423
9272 1 1002
96603 1217 965
25390 26 185
16586 63 26
32296 1 993
12057 2453 119
12056 1355 468
235 935 781
13505 1693 468
233 828 930
12694 1 463
209561 1 652
12699 429 50
65236 942 684
96512 1 1015
5920 1267 375
25718 5800 423
96048 193 851
325275 1 1007
49524 1 111
33456 1 434
191558 1244 132
20705 1554 1000
65542 43 1014
63663 2 91
195482 1 979
2089 2 699
270713 178 387
90262 2 261
182053 2 829
102696 2 512
323419 1 13
26269 5221 423
141904 621 468
58033 1 50
20673 689 964
105571 34 457
7220 2 109
1197 2 138
172343 1286 252
18637 2 266
118978 82 366
60448 2 769
16966 887 205
2155 81 573
2157 5932 423
2403 39 204
184803 71 119
138246 56 853
38419 730 781
5388 5 441
113440 1 926
33720 1 804
9341 2 813
29764 1289 809
49456 520 976
54683 1 618
182395 2 423
7311 44 71
63089 4 947
36975 2 596
125446 2 511
36971 3 60
90731 1 949
18414 20 125
203856 4443 423
257477 602 143
175284 1 1014
1175 7 97
1481 227 804
10236 33 685
31698 1952 423
317505 1 659
41524 3 639
5492 975 371
68641 1853 90
2068 118 376
48580 2 886
121632 1928 159
36606 2 802
71572 916 423
42526 991 266
319400 891 932
1132 1887 252
7787 1 717
24563 3 148
26993 1 635
26992 3 775
208618 414 468
239836 9 894
91429 678 209
5941 1 479
3014 1 717
33895 71 564
137227 2 289
29438 1 70
64828 813 458
152478 1 433
1003 2 518
628 1 212
23653 10 680
8295 1522 243
123076 680 574
27727 2 786
34385 2 279
11011 95 536
11012 1 657
23010 1 912
76532 1 227
28093 1 710
23014 15 84
136155 733 959
115284 1 524
143394 2 547
183115 1 383
155199 2 34
3871 1 975
110502 985 935
180134 1 587
256404 1 683
184485 2 644
14408 2 34
30944 1132 526
184247 402 302
109223 2 986
5715 469 180
44808 689 691
52712 1 177
25630 68 1002
61303 71 170
282361 1 1001
279974 1 175
32607 2 705
26298 1244 956
28874 2246 339
93482 992 476
35647 831 423
22299 2 625
11488 1 205
304281 5 687
35649 1439 853
78930 13 638
25412 2 526
89216 2 72
154621 1 949
4169 2 381
21038 1429 657
51327 3 618
16023 1 99
35249 5766 807
206179 2 984
19924 1460 780
94348 1 134
208 1073 337
56863 1 977
292524 1 938
17494 1 618
32280 330 618
119564 836 674
117572 1 213
25361 2380 34
2230 779 1001
69781 107 235
104580 138 835
42574 1269 7
150122 446 183
5933 29 313
101268 1 339
5930 798 971
253342 1108 899
260688 147 979
64571 2 979
195653 1 807
64577 1211 6
7364 14 352
76886 3390 692
36347 853 43
4579 1183 815
19816 1 520
32137 52 756
41954 1 509
133957 1 479
184728 217 13
42378 13 549
210055 773 967
2529 1 781
121826 2 874
99947 1 374
104160 377 984
90455 1 1007
9379 12 162
197403 444 119
5061 1 993
197406 1751 162
17796 1 343
4886 1079 34
53099 2 910
7966 12 228
38803 1423 71
49627 1 505
98890 2042 34
1829 291 570
251508 44 893
21115 1 468
17084 90 589
42976 1409 742
204107 4 623
138785 1 835
42203 3091 859
12265 771 376
53236 1009 625
10533 2 71
11804 1 1012
1927 108 993
39739 1670 547
146135 621 252
21469 3350 60
298300 1 723
84280 1327 547
18974 28 149
18408 619 924
141733 51 91
25205 1 404
33408 778 423
176725 752 132
146420 1 456
33401 582 534
45618 1 20
14944 1 350
230214 36 771
137149 47 648
68785 174 180
122446 1 277
41534 1446 83
115612 282 170
95650 1 915
252570 2 733
142384 3 423
20024 1 162
97053 2 726
84607 1539 935
13134 1 880
27689 2663 1000
92268 3 119
153104 1 912
153457 1030 95
137360 1 423
15944 1014 930
14606 1 647
50200 1373 162
58573 938 202
265803 1 809
59688 1 205
406 3 376
126035 21 773
20718 878 642
26916 1 80
133261 1769 949
50821 1160 60
1031 1 313
83774 10352 859
635 2 757
226950 174 152
8069 11 917
200116 9 888
23132 1 617
145555 1155 439
7481 508 48
242861 3 363
59197 50 47
59196 2285 718
291783 12 807
154956 960 592
108099 28 186
9744 2 704
288412 870 926
34453 3 149
1102 560 33
1451 1 109
207582 1 100
142935 1 17
22351 1 804
27021 1 565
26518 1 233
51796 39 535
151532 708 1013
7573 1 61
5729 2 433
197181 2 366
9816 1048 536
100100 711 439
100453 1 756
7773 287 310
225991 12 149
21247 3 648
88641 211 72
35496 84 815
304252 1 258
286813 283 954
145748 662 330
8316 60 119
235128 1 657
28847 681 362
23350 92 688
130593 3 186
23829 1707 212
52978 621 138
109123 1 777
4159 767 512
86070 1 768
32927 182 1004
22192 542 930
59906 53 476
215 1097 426
286254 1 211
79981 237 125
29490 542 46
22677 3 975
16561 1 60
52952 137 1014
23916 1 340
31845 1 773
23911 6031 807
92012 1954 242
51959 1 177
6163 1 710
154305 633 434
135633 2875 638
21078 1117 639
4564 1 224
185604 642 309
42699 1 476
32144 132 993
6311 80 449
6395 1 685
17365 2 915
2394 1 302
2395 2000 660
105178 30 132
2391 1412 983
121837 2079 83
11478 2 814
220492 289 836
20611 2 1002
5015 1629 350
57342 878 1005
125114 1 32
27939 667 461
322630 1 596
49618 44 846
25202 2674 261
9490 1108 227
49612 459 423
17143 647 186
36755 2 877
85034 1376 954
1852 465 570
75234 4 899
6269 83 898
2170 4697 423
227704 2 829
2174 819 984
2175 433 453
4960 1 214
118560 1 650
19148 1 165
41430 1047 930
21456 231 75
106688 1 767
10785 1334 819
39727 91 704
10037 982 646
121014 800 118
134851 2 923
71314 852 1004
22987 488 237
849 260 996
53844 1 464
134101 1293 34
20581 1 209
41328 35 1001
20588 1 924
181571 609 50
102203 803 925
77923 1 1015
27593 1 757
84504 1009 185
59766 487 423
10256 1264 1012
107483 1297 234
68660 4 614
176374 1 1016
13120 741 109
25826 1 534
176378 81 91
34280 32 717
29894 2 431
24341 15 998
28478 56 431
1021 1 622
58744 979 817
17950 2415 639
107157 14 124
91401 1782 935
83987 3 729
606 768 960
4361 51 181
600 2273 512
8075 213 55
59436 2 710
192809 1 1005
8275 2131 213
47587 1 780
59187 1 461
637 7 983
193048 1 205
162894 396 367
175000 3 802
89186 1 239
47275 119 887
47270 18 110
13780 11 109
23745 30 781
23748 1669 295
79429 1 967
55196 1 674
4857 1 19
23585 36 809
126689 11 423
4856 721 846
159524 27 209
11314 533 973
199928 1 486
11312 1 597
197190 1 638
9808 1 375
6460 1 745
9805 3 733
12412 2 9
55043 102 47
9802 114 227
36760 1283 311
212705 1 80
110744 2 771
245059 1 1001
42897 1109 1001
117776 3 807
127152 711 343
150252 83 998
111431 35 809
28856 2 763
8309 10 374
8095 1068 116
5822 3 205
4148 949 159
11288 3 100
4141 2 631
110528 1 623
32449 841 313
22761 2 590
96490 2 188
22766 8253 592
134723 1 245
11145 1415 687
116552 245 767
110252 852 733
77681 1 868
16573 4 203
77444 810 705
82584 1 729
77448 3 892
43574 2 896
19300 3 893
19653 1 613
243083 1 375
25742 1 648
92008 1 128
69078 26 1014
196 1087 898
302542 1 423
6387 58 111
16319 1 428
4558 5 9
2541 7 374
90432 927 60
52094 2 521
119904 943 400
64996 1895 423
55240 3 597
96652 49 195
2387 557 646
93442 1697 35
292548 271 767
235461 82 926
9154 897 660
140933 882 729
70546 283 133
98185 1 517
9489 1 699
9481 11 340
176380 2 159
176385 1 364
16794 627 109
74339 2 239
70145 1 400
43606 14 132
4954 32 650
20489 1333 138
53219 300 566
20954 1 536
7347 1664 853
17046 1 680
135841 4 1001
305110 200 506
3294 39 311
20132 637 47
5133 39 421
3291 1300 520
3293 1 551
854 2 536
60724 1 570
3451 1 481
150764 904 890
33178 1028 639
147809 1 48
36926 422 125
271831 522 958
58350 1 805
41511 646 623
24309 40 395
18205 1 1002
44012 1233 40
71127 1130 742
129116 1 780
62769 2 812
94734 1060 843
53452 7 998
20008 1001 109
83570 673 310
21539 715 232
34872 3 877
24016 1 98
17510 2 750
155824 1 766
142097 286 423
11868 1760 47
15814 87 292
59536 2049 34
15140 768 597
83358 2 448
147112 19 940
109927 8 175
136766 902 12
6890 3412 807
3061 12 680
90815 1419 565
41606 3 573
289246 104 144
2940 99 925
57803 1 976
94933 2 364
2851 1 245
198267 1239 205
123797 2160 423
238026 1 200
37891 762 20
147571 517 967
67442 722 390
136500 2 837
610 2220 125
26650 1 56
43909 1 617
14563 1 756
179919 626 923
59408 1 618
15560 71 806
258660 331 474
62014 35 347
26893 77 138
77875 977 903
213715 1 956
26898 88 1001
123225 2453 295
68856 1 231
79301 329 177
29068 3 846
1306 6 572
23204 4 883
47733 1 804
31465 3977 362
64437 2 800
91960 805 831
35701 988 757
5741 58 657
23595 1 476
13934 885 597
3596 1060 817
279760 1 913
11540 1 160
5583 1 625
23 1 421
24304 1027 213
221470 441 83
9834 54 147
38213 4905 3
25825 2092 800
245735 3508 800
54326 2 203
87988 65 213
3598 1 835
3934 1 660
103739 1 521
61112 554 407
287019 1197 366
8334 1023 612
100785 789 644
47739 1 913
196168 830 423
23376 1492 375
43342 3710 924
29459 1 886
104205 451 674
214700 647 514
127562 1279 564
127564 3 34
299848 88 177
5695 1285 50
25354 4056 423
25357 1 871
32091 104 757
19206 5 962
22409 1021 302
124996 454 646
77697 1 381
16541 1 669
1066 1 732
296100 600 619
166530 2 988
82338 1200 252
160581 1 343
56502 385 202
51203 12 856
2280 401 266
98513 644 269
56768 1 1018
46717 1000 85
3668 204 916
2286 38 772
292486 148 71
191287 916 896
163496 1 102
277085 113 866
167205 1 976
11690 963 723
165532 4 1001
57746 1619 125
46151 1 429
226909 313 835
9124 1 488
135273 730 976
5036 224 423
26037 36 433
39859 980 412
17129 1699 843
185905 2 202
13322 1 34
1082 24 534
977 497 985
36731 424 32
41853 108 271
193710 1 115
97601 23 473
2117 1 866
20125 15 70
45718 488 239
231993 1 440
190245 1 119
62375 358 50
14029 1 147
121078 676 729
294632 2 129
1915 1 993
107550 1 569
9408 1 228
78201 1 261
235857 3 340
62979 609 930
79290 111 605
125956 1304 209
45375 402 60
2758 1129 843
883 1123 209
232538 2 1005
884 1558 958
54667 1103 112
54663 110 998
60841 1 464
5211 69 1014
14156 670 458
9056 1391 846
78374 59 168
59578 1 639
45879 50 375
24067 547 969
18525 1277 757
176602 1086 185
85768 540 89
14484 1 830
18303 113 202
78559 438 40
119351 707 1015
44449 303 623
24322 411 217
272688 22 252
156953 618 704
171208 300 623
14375 1380 587
68990 2129 376
29473 95 587
1040 463 711
1045 622 500
1680 1 853
18782 245 627
4301 1 660
8256 2 1015
188458 336 90
24499 1103 104
109591 1542 790
29980 1 456
24254 2338 965
123235 87 279
79339 530 552
94896 32 912
68537 405 46
68535 1661 845
8651 2 657
8652 1263 710
1461 1 710
1463 2 14
72369 715 476
35730 1828 20
5753 1019 618
30905 565 996
6917 5 50
15353 588 924
67876 388 732
147638 1 906
13926 2 536
4235 62 133
24789 1 1001
6449 28 169
15193 972 780
128806 1 809
50567 1430 976
129924 438 612
91604 242 83
245704 2 333
151016 1 70
127429 515 981
61128 2 620
13690 952 830
72561 3 866
131811 2099 907
55737 2570 705
55731 945 118
13699 85 596
32883 24 60
89256 1 213
148032 760 956
47147 4 204
73965 117 433
27788 1666 252
22361 140 836
110097 32 787
253789 1567 213
31001 245 680
292760 1510 80
119723 23 938
23417 29 1013
120592 1 392
110071 37 125
31877 1388 366
81692 1 1001
140134 477 97
77424 2 456
4058 10 950
145183 252 279
51745 1 280
19672 2 684
51966 1789 80
21045 1264 680
3618 1 994
201281 1 50
65595 722 309
19696 4 261
32370 28 772
56287 1 279
25033 2 816
166346 141 886
166347 547 50
2563 1 336
2567 1951 14
220357 1 802
2367 2 657
7291 1018 34
49667 2 804
59623 1 869
9139 1 670
99348 2 423
118252 43 149
36097 438 921
316014 1 926
162426 1 757
74359 1 729
960 1071 620
139347 1237 896
6296 110 461
4688 2 362
69725 141 173
6059 100 188
250309 1108 347
43626 1236 83
2100 664 892
42089 1340 930
48620 1 132
87266 758 326
231986 2 894
14019 1 724
2635 685 815
36898 1 985
20796 1 1012
153349 1 456
37475 1 988
164868 1 291
136498 18 109
107709 1 66
198837 1 112
79844 10 138
118898 923 829
79840 943 60
179025 1219 843
2037 1 458
162512 408 969
4590 5 830
2034 5 34
2033 1885 47
49395 1265 132
42669 7 521
42884 1277 692
4841 2 500
4843 3 1000
264901 895 279
47223 1 2
152744 1 866
170060 179 921
99014 1 852
21423 86 421
39885 1 89
3545 1 83
24074 3 704
37277 34 686
36077 1 47
50745 1 968
36073 376 52
94328 1 227
15168 383 790
2964 1 969
2967 2 657
2966 146 677
33933 471 474
37291 1850 138
146995 6 147
62633 5143 423
39502 2 5
3042 489 486
138965 1 578
45928 1 833
306117 3 816
226778 2993 712
101022 1 362
159661 635 899
44034 1 573
13001 84 546
61983 1 941
3804 1 1012
149577 974 423
67516 5 72
1095 1037 287
674 1 266
89061 1571 783
89064 855 1001
118526 76 780
673 1 474
29999 505 853
228400 326 9
14584 533 173
18837 420 521
27521 228 109
14745 621 217
29681 819 601
1418 113 750
67607 852 239
47440 130 50
94889 2 547
249358 1 810
1326 718 295
222857 1 513
268193 9 147
12424 1 618
176822 2 296
8137 40 584
27665 181 246
44854 411 596
47368 1 177
186559 840 802
85258 464 392
1522 2 90
217561 2 135
28333 2058 423
308 660 163
309 2 149
322962 744 648
300 613 109
92836 368 423
228988 756 484
88334 443 391
15238 1 111
108300 1 742
35293 2377 423
51425 1005 777
12516 13 843
51354 115 1013
100250 50 892
57606 420 805
298846 1 552
50972 3025 423
170379 3 311
150994 162 261
27542 2 245
1249 266 1012
16525 581 461
56165 3 313
181230 2077 432
20260 779 647
98685 1 329
230579 1 896
12639 1428 534
6438 32 687
22425 91 170
78899 1235 686
13774 1 921
11504 1069 13
117933 1 132
69266 604 650
11501 1 169
62913 1879 118
65107 1 1006
100325 2 302
120302 2405 423
19533 878 367
191733 233 464
19530 490 245
96752 1 674
240470 4 772
12189 264 705
17090 89 846
192739 3 807
12747 68 534
69609 4 362
19997 5 906
2350 1 1010
97578 2548 329
57548 1 907
74365 1 639
35473 1 894
17697 51 186
1895 41 153
21146 1090 768
13582 1 190
218104 3 596
113008 14 841
105683 842 138
112749 1 428
293429 749 125
124228 1 809
116219 1 899
87210 1 657
20144 120 423
84094 1 587
166976 56 149
22941 93 148
21495 2 625
84769 825 296
85140 915 657
314056 1 926
3424 1538 520
2002 1 670
120242 858 347
28861 3 362
102489 149 1004
84822 290 459
1704 1 148
162705 1340 265
45028 1158 865
14171 1 111
44281 22 998
10291 801 279
58638 29 423
48294 118 381
63392 1691 757
256305 1 438
99067 1 547
11985 21 1000
120902 13 1014
148768 309 372
268740 3383 807
106171 1455 674
18815 1 680
316532 1104 903
78531 29 340
33258 1 381
152007 678 310
80936 1 461
58259 1588 926
99668 1 115
1068 120 449
211777 872 887
115777 3 1000
208475 1 76
40839 1930 62
30694 47 896
34932 1 824
1067 1 670
5307 123 437
84541 481 214
243126 1 956
68088 4634 807
6590 1153 777
8236 1227 625
129785 749 311
8238 1 245
31270 196 470
133898 248 138
95057 2 34
97111 199 195
2826 7 149
24279 1211 617
20216 13 400
31671 1 526
129657 1 204
7630 1471 520
143486 207 458
14753 1 119
136883 1 962
37139 795 33
171562 1395 773
212693 2 468
79669 541 589
1330 63 650
113307 69 439
51503 1 792
51489 1 171
5777 13 153
694 1 985
186563 466 756
27652 3 1001
30 198 1012
86145 1 896
640 51 855
28326 1058 526
7616 2 159
1539 2006 780
130546 776 913
228153 1 773
82225 1 794
31303 1 600
83968 267 580
248525 1186 203
4103 772 954
4105 248 956
38295 792 7
67923 3 781
58161 3 102
140025 112 766
15248 7 401
55398 428 894
165439 1 1005
78127 1 374
119646 310 206
145475 14 233
174312 125 6
207426 3 1011
28147 3 757
3895 3170 547
92910 1 498
189431 2 613
92914 1 74
92915 1996 815
22432 2 266
155754 1 574
140112 355 211
145259 80 97
287112 1 817
4618 1370 226
155359 1 596
13760 1 976
4070 508 449
39135 665 1009
187216 1 1013
61147 1 926
19528 1 1000
3639 1 896
74579 4 534
98877 628 692
32355 64 983
25017 1 984
16193 1 138
26210 1093 60
46166 1055 684
2341 1025 363
118111 1043 313
2349 3376 423
19983 256 50
25498 366 52
303894 1010 474
153638 293 209
25491 5 536
56377 1313 243
34089 848 530
21791 1418 717
46614 43 390
46340 497 729
57713 1 587
9117 1 159
17665 4 34
16446 2 84
118276 1 376
146754 41 639
22865 3 618
46294 2 252
947 171 292
13576 2 601
6444 1140 509
52454 1940 403
2227 2 768
6910 2 913
134280 1 596
5172 1 486
5171 1930 1007
152761 812 204
7388 1 677
64066 2 412
49222 261 72
121512 1031 962
75395 313 800
79861 3 652
143959 1 810
278837 85 134
210749 1 343
230679 959 484
4863 1521 132
53816 872 66
54391 15 926
44290 2 512
99785 541 757
168631 18 938
198020 683 1000
59713 24 884
58629 1 375
108960 1 843
102899 1 47
190618 1474 599
21573 4273 381
325796 24 1021
49829 201 423
325794 138 1020
10447 4 892
325792 803 1020
325793 18 1020
190617 246 962
48514 580 846
243000 1 476
7257 23 426
146536 728 874
197481 1 815
177739 1 291
37058 2 780
53250 47 605
4485 339 521
62830 506 366
155592 759 83
37908 1 670
86798 931 83
230345 2 773
115343 2 1007
44471 39 423
17909 1918 423
14619 325 67
17904 1 98
112967 1 809
62612 1 333
13022 3 622
18245 952 7
6582 5416 423
6581 2 618
59913 1 366
30845 1 445
94993 825 423
169474 1 509
76437 79 456
53170 1 33
3150 6 421
7620 2552 924
7721 1 271
6519 2 1010
17878 75 498
11084 2 111
6874 2 983
91749 1 486
5403 984 657
197599 2145 717
183279 1703 836
284055 1 589
156918 1 599
126406 293 969
248964 1 887
11155 2 732
86774 286 202
16368 1 755
38253 402 311
50759 656 486
72918 162 967
174411 1 234
1508 2 804
29159 965 536
34764 2 408
319376 4 431
61396 374 134
5890 4 612
