BC_ID BC_Counts Mut_ID
5953 3 127
56571 1 97
10844 1 925
4618 2606 226
155359 2 596
4070 1133 449
39135 1425 1009
127444 2 34
96340 3 87
6747 2 449
215886 1 209
19528 2 1000
43473 16 544
3639 1 896
117442 3 964
22865 2 618
117114 3 926
32355 25 983
25017 1 984
22058 1 278
26210 2218 60
46166 2553 684
2341 1624 363
118111 2642 313
2349 7491 423
208175 2 731
19983 278 50
25498 909 52
303894 1796 474
153638 365 209
25491 7 536
56377 2062 243
34089 1694 530
21791 2308 717
46614 36 390
46340 1205 729
9117 1 159
17665 2 34
118276 1 376
146754 35 639
82103 1 195
947 309 292
2342 1 333
6444 2266 509
52454 4565 403
6910 3 913
134280 3 596
5171 3981 1007
36874 7 118
96832 1 668
152761 1573 204
131 2 109
49222 655 72
121512 2492 962
46907 1 954
75395 675 800
79861 1 652
143959 4 810
278837 164 134
102271 2 733
95585 1 52
4863 3319 132
53816 2155 66
54391 11 926
44290 1 512
99785 1370 757
9063 1 715
113365 2 204
168631 98 938
198020 1466 1000
59713 113 884
21631 3428 185
190618 2314 599
21573 7569 381
325796 26 1021
49829 432 423
325794 301 1020
10447 2 892
325792 1533 1020
325793 16 1020
190617 351 962
48514 1206 846
18805 3 1002
7257 29 426
146536 1735 874
197481 1 815
177739 2 291
37058 1 780
63127 1 829
53250 285 605
4485 1012 521
62830 1484 366
155592 1753 83
36500 1 302
33267 1 211
86798 2133 83
230345 6 773
115343 3 1007
44471 32 423
17909 3918 423
14619 913 67
129069 2 66
112967 1 809
85 3 674
13527 1026 534
263633 1 347
13022 1 622
54633 1 536
18245 1940 7
179953 2 627
6582 10943 423
6581 1 618
59913 3 366
94993 2390 423
31247 1 233
169474 1 509
76437 84 456
171208 954 623
7620 3551 924
7721 2 271
17878 68 498
11084 1 111
6874 2 983
91749 1 486
5403 3032 657
114906 5 478
183279 3682 836
30207 2 993
58161 3 102
195963 1 403
126406 922 969
59289 1 585
248964 2 887
86774 844 202
38253 1071 311
5541 1 997
50759 1485 486
72918 443 967
38096 1 777
3087 1 353
29159 1609 536
34764 5 408
113465 6 539
131829 2680 845
279786 1 520
5890 1 612
8576 3 648
47372 1 849
132753 39 83
253044 1 969
82068 339 147
13802 12 347
48981 1337 104
91256 1 639
206696 852 202
24341 13 998
22335 2069 226
206698 2 455
753 3 453
13576 1 601
111416 2 852
54 3 266
19735 463 971
170429 361 846
245195 2 431
35568 1 635
23428 3 353
127589 1 687
6622 2072 935
77148 2 118
4008 1 896
132622 22 700
51711 296 144
68635 1970 209
205006 504 116
3972 4 565
32504 1 381
24732 1411 628
87947 2008 677
177020 10 440
13154 1 552
180546 1 366
117473 223 618
60379 1 705
32324 1 536
12769 2811 896
4717 7123 423
101103 48 494
13620 4 688
230916 1783 587
90462 2 733
57709 1 998
31939 1 888
257210 1 47
153621 1168 899
221760 2669 162
161389 3149 979
86468 2 790
100980 2 362
82206 1 652
106372 2 350
106374 2 1002
3713 2 356
64473 680 162
52066 228 190
10060 1 458
13369 4664 597
16271 9 835
90687 32 479
176137 2 802
249702 1 836
6007 1 605
43673 535 461
7435 1 426
2487 3536 985
20673 1989 964
56726 1 647
24845 1386 628
11700 8033 498
7397 3 191
85520 1 205
102593 2 555
2469 1 34
128 4905 639
3408 1517 688
17017 65 575
16873 11 768
62270 751 512
105248 1 962
94042 1 1002
2068 106 376
192578 2752 520
13499 788 883
173853 2 773
2797 1 687
102462 5510 423
99778 1 729
70265 539 52
44261 1 600
198037 1 323
133361 1126 974
9164 2 143
325789 1219 1019
10433 71 830
218590 931 638
10435 4176 423
122743 1475 726
33016 896 248
120923 2793 228
21747 44 214
164437 2015 913
3575 3 185
201919 2 718
33018 1283 958
5097 9 764
214509 4 969
118915 58 17
323816 25 259
16121 1900 930
102134 216 767
8187 2 110
152021 1 388
48164 3262 1007
62661 2785 414
11895 111 949
33786 2019 279
11891 56 367
65145 1 605
112084 1 202
1648 2441 804
20188 57 710
70461 2 55
14288 7 203
30477 1563 819
142559 1194 526
29490 1624 46
232713 1 521
239669 1741 202
31877 2990 366
231986 1 894
119084 4 52
89052 1 1000
123767 49 1000
2803 3 494
196509 1102 843
1423 5 546
29549 1 391
58473 1 482
3799 1 111
29018 2 204
243747 285 596
78517 1 735
243218 24 1000
91794 267 1012
609 3640 622
300788 1 979
40509 53 609
9861 471 292
15460 645 1002
280259 1538 423
6484 2 476
26773 168 212
116162 3111 162
14425 4373 846
38247 2 61
135481 1112 924
24504 1 996
226257 132 976
935 1 983
76132 193 998
1515 2526 248
148968 2017 954
1510 2135 163
144527 1 434
34773 1613 453
69579 1 162
35088 2 851
42532 1 387
23638 1 800
93648 2 159
34579 92 825
30890 32 986
96219 1 684
123012 500 52
267388 2 395
28944 1698 986
53497 2 185
19099 328 47
19725 1 34
35559 15 114
11557 2148 1015
11556 3 119
217469 1 623
32683 2907 845
32680 1 970
154882 1609 109
60968 1682 234
93799 1617 412
39112 1 394
352 1 684
7503 2066 97
221173 2 513
359 50 189
65712 1 506
244120 7 202
130182 1 1013
101483 3185 456
325797 8 1021
4706 49 55
120592 1 392
43401 2 1001
69388 5 652
46109 247 202
23858 2 834
27369 1640 638
27165 4 390
288 2 864
279847 196 823
325791 1022 1019
284 3896 622
65595 1214 309
3765 2 274
71273 1 294
38886 4154 710
99302 515 742
86999 3 510
100977 1266 618
32025 2 757
281208 1731 513
2170 9098 423
186904 1264 572
88017 1153 846
24858 7 716
43061 1239 756
199065 2 198
57606 950 805
7890 713 125
69094 1 524
199681 2794 348
97433 8 845
237075 1 391
238560 1 431
2785 2293 780
256 2794 631
53388 5 371
38407 18 998
36322 1 440
57517 647 461
57043 1 97
64911 1 1017
25033 3 816
152815 1729 50
12156 1 800
48570 63 60
70705 1 16
118830 3200 423
71380 1 819
71387 380 212
211962 4125 646
135918 2 815
49376 1 596
10427 1749 148
94145 52 932
33062 1 677
22860 101 853
4968 958 52
98877 1359 692
2673 2 622
2675 190 756
26906 239 19
15899 9 423
143486 679 458
18606 1 227
53524 1628 476
48150 763 287
172617 637 971
14631 1 596
1986 1640 133
290388 1 46
1633 603 460
197599 3316 717
3213 1364 520
164392 1 157
49974 1 395
176634 2 138
211410 2 274
54381 1794 812
59931 52 85
137633 2 83
44303 1 48
33513 6 938
30863 3 647
283117 1 687
30866 1 386
39439 8 756
155044 1 627
15658 1 877
17815 45 52
3171 1 33
188579 1215 326
12971 1573 95
30790 2576 423
7082 1 362
29557 3 772
29006 29 865
1189 3512 981
28573 1 819
218784 1 824
225441 1 434
29822 1 546
70979 1 316
722 2755 48
84462 529 715
175657 2 887
78704 2979 192
23530 278 340
12412 3 9
4244 1 804
1169 1 612
18139 2766 825
202179 1 829
89756 60 718
129221 1965 3
49 1 252
200116 3 888
45 1905 71
41524 1 639
76147 531 162
283681 5 985
272657 1 674
66176 1 214
73649 2 981
258802 2367 960
3190 1 119
8391 32 118
93659 2 497
8554 1 168
100565 3743 593
23627 1628 181
50396 98 536
268845 2665 802
123023 1 279
28199 1 780
85087 1 119
472 3400 364
34146 1124 768
3194 2108 639
28754 4274 392
28977 1721 885
266716 101 423
35940 1 1005
7466 32 261
34148 1 551
